date,sea_area,wind_speed_knots,wave_height_m
16/05/2023,Selat Malaka,12.7,1.44
17/05/2023,Selat Malaka,9.3,1.54
18/05/2023,Selat Malaka,6.8,1.52
19/05/2023,Selat Malaka,7.7,1.51
20/05/2023,Selat Malaka,10.9,1.65
21/05/2023,Selat Malaka,14.2,2.02
22/05/2023,Selat Malaka,18.5,2.22
23/05/2023,Selat Malaka,18.4,1.59
24/05/2023,Selat Malaka,19.0,2.19
25/05/2023,Selat Malaka,19.8,1.85
26/05/2023,Selat Malaka,19.7,1.75
27/05/2023,Selat Malaka,17.7,1.46
28/05/2023,Selat Malaka,17.5,1.24
29/05/2023,Selat Malaka,14.6,1.17
30/05/2023,Selat Malaka,12.0,0.61
31/05/2023,Selat Malaka,15.3,0.84
01/06/2023,Selat Malaka,15.3,0.66
02/06/2023,Selat Malaka,17.4,0.26
03/06/2023,Selat Malaka,17.4,0.73
04/06/2023,Selat Malaka,12.5,0.5
05/06/2023,Selat Malaka,13.8,1.19
06/06/2023,Selat Malaka,13.6,0.68
07/06/2023,Selat Malaka,12.0,0.65
08/06/2023,Selat Malaka,12.0,1.24
09/06/2023,Selat Malaka,11.8,1.25
10/06/2023,Selat Malaka,12.0,1.38
11/06/2023,Selat Malaka,8.3,0.53
12/06/2023,Selat Malaka,10.1,0.7
13/06/2023,Selat Malaka,6.0,0.54
14/06/2023,Selat Malaka,7.8,0.82
15/06/2023,Selat Malaka,10.8,0.3
16/06/2023,Selat Malaka,9.4,0.2
17/06/2023,Selat Malaka,12.4,0.48
18/06/2023,Selat Malaka,13.6,0.58
19/06/2023,Selat Malaka,10.4,0.68
20/06/2023,Selat Malaka,11.8,1.04
21/06/2023,Selat Malaka,8.3,0.57
22/06/2023,Selat Malaka,8.6,0.2
23/06/2023,Selat Malaka,10.9,0.2
24/06/2023,Selat Malaka,10.6,0.91
25/06/2023,Selat Malaka,8.2,0.99
26/06/2023,Selat Malaka,6.2,1.43
27/06/2023,Selat Malaka,8.8,1.11
28/06/2023,Selat Malaka,8.8,0.76
29/06/2023,Selat Malaka,11.4,1.48
30/06/2023,Selat Malaka,11.4,1.53
01/07/2023,Selat Malaka,11.2,0.97
02/07/2023,Selat Malaka,13.0,0.63
03/07/2023,Selat Malaka,13.1,0.79
04/07/2023,Selat Malaka,11.4,0.65
05/07/2023,Selat Malaka,11.9,0.84
06/07/2023,Selat Malaka,12.7,1.15
07/07/2023,Selat Malaka,8.9,1.1
08/07/2023,Selat Malaka,8.5,1.08
09/07/2023,Selat Malaka,5.9,0.91
10/07/2023,Selat Malaka,8.4,0.82
11/07/2023,Selat Malaka,10.0,0.87
12/07/2023,Selat Malaka,8.9,1.32
13/07/2023,Selat Malaka,9.2,1.18
14/07/2023,Selat Malaka,10.3,0.34
15/07/2023,Selat Malaka,11.4,0.3
16/07/2023,Selat Malaka,11.3,0.25
17/07/2023,Selat Malaka,6.8,1.09
18/07/2023,Selat Malaka,6.7,1.12
19/07/2023,Selat Malaka,8.7,1.25
20/07/2023,Selat Malaka,7.9,1.33
21/07/2023,Selat Malaka,10.2,1.46
22/07/2023,Selat Malaka,9.9,1.46
23/07/2023,Selat Malaka,9.5,1.17
24/07/2023,Selat Malaka,12.4,1.02
25/07/2023,Selat Malaka,10.1,0.67
26/07/2023,Selat Malaka,6.2,1.35
27/07/2023,Selat Malaka,7.3,1.99
28/07/2023,Selat Malaka,9.6,1.84
29/07/2023,Selat Malaka,10.5,1.71
30/07/2023,Selat Malaka,9.3,1.71
31/07/2023,Selat Malaka,7.9,1.81
01/08/2023,Selat Malaka,6.8,1.27
02/08/2023,Selat Malaka,9.0,2.08
03/08/2023,Selat Malaka,7.9,1.99
04/08/2023,Selat Malaka,8.3,2.48
05/08/2023,Selat Malaka,9.7,1.85
06/08/2023,Selat Malaka,10.7,2.04
07/08/2023,Selat Malaka,11.1,1.76
08/08/2023,Selat Malaka,11.3,2.16
09/08/2023,Selat Malaka,9.7,1.86
10/08/2023,Selat Malaka,11.7,1.82
11/08/2023,Selat Malaka,10.4,2.03
12/08/2023,Selat Malaka,12.1,1.3
13/08/2023,Selat Malaka,13.4,0.87
14/08/2023,Selat Malaka,12.5,0.71
15/08/2023,Selat Malaka,11.3,0.58
16/08/2023,Selat Malaka,13.3,0.78
17/08/2023,Selat Malaka,11.4,0.75
18/08/2023,Selat Malaka,11.4,0.49
19/08/2023,Selat Malaka,15.5,0.92
20/08/2023,Selat Malaka,14.6,0.98
21/08/2023,Selat Malaka,12.0,0.79
22/08/2023,Selat Malaka,11.5,0.68
23/08/2023,Selat Malaka,15.0,1.54
24/08/2023,Selat Malaka,12.1,1.78
25/08/2023,Selat Malaka,12.4,1.87
26/08/2023,Selat Malaka,13.6,1.73
27/08/2023,Selat Malaka,12.2,1.4
28/08/2023,Selat Malaka,10.9,1.65
29/08/2023,Selat Malaka,12.9,1.12
30/08/2023,Selat Malaka,12.7,0.59
31/08/2023,Selat Malaka,11.9,0.56
01/09/2023,Selat Malaka,13.4,0.99
02/09/2023,Selat Malaka,13.2,1.38
03/09/2023,Selat Malaka,13.7,1.46
04/09/2023,Selat Malaka,14.5,1.71
05/09/2023,Selat Malaka,12.2,1.54
06/09/2023,Selat Malaka,13.1,1.18
07/09/2023,Selat Malaka,14.5,1.05
08/09/2023,Selat Malaka,14.6,1.27
09/09/2023,Selat Malaka,16.5,1.27
10/09/2023,Selat Malaka,18.1,1.35
11/09/2023,Selat Malaka,16.9,1.21
12/09/2023,Selat Malaka,14.1,1.02
13/09/2023,Selat Malaka,17.8,0.96
14/09/2023,Selat Malaka,13.2,1.0
15/09/2023,Selat Malaka,11.9,1.38
16/09/2023,Selat Malaka,14.2,0.61
17/09/2023,Selat Malaka,14.9,1.17
18/09/2023,Selat Malaka,18.3,1.54
19/09/2023,Selat Malaka,15.9,0.79
20/09/2023,Selat Malaka,18.1,1.12
21/09/2023,Selat Malaka,19.4,1.01
22/09/2023,Selat Malaka,18.3,1.23
23/09/2023,Selat Malaka,18.0,1.9
24/09/2023,Selat Malaka,16.9,1.98
25/09/2023,Selat Malaka,16.6,1.89
26/09/2023,Selat Malaka,15.2,1.51
27/09/2023,Selat Malaka,14.2,1.79
28/09/2023,Selat Malaka,13.2,2.22
29/09/2023,Selat Malaka,12.6,1.3
30/09/2023,Selat Malaka,11.4,1.53
01/10/2023,Selat Malaka,13.6,1.32
02/10/2023,Selat Malaka,16.5,1.39
03/10/2023,Selat Malaka,15.7,0.61
04/10/2023,Selat Malaka,14.5,1.23
05/10/2023,Selat Malaka,12.3,1.32
06/10/2023,Selat Malaka,10.9,1.72
07/10/2023,Selat Malaka,16.7,2.21
08/10/2023,Selat Malaka,17.9,2.66
09/10/2023,Selat Malaka,18.1,2.37
10/10/2023,Selat Malaka,20.4,2.47
11/10/2023,Selat Malaka,18.1,2.61
12/10/2023,Selat Malaka,15.5,1.72
13/10/2023,Selat Malaka,15.0,1.47
14/10/2023,Selat Malaka,16.9,1.12
15/10/2023,Selat Malaka,12.0,1.52
16/10/2023,Selat Malaka,9.9,1.62
17/10/2023,Selat Malaka,14.5,1.71
18/10/2023,Selat Malaka,12.0,1.17
19/10/2023,Selat Malaka,12.0,1.3
20/10/2023,Selat Malaka,15.8,1.25
21/10/2023,Selat Malaka,15.3,1.67
22/10/2023,Selat Malaka,18.3,2.12
23/10/2023,Selat Malaka,18.3,1.94
24/10/2023,Selat Malaka,19.0,2.02
25/10/2023,Selat Malaka,17.7,1.59
26/10/2023,Selat Malaka,18.1,2.1
27/10/2023,Selat Malaka,15.7,1.74
28/10/2023,Selat Malaka,14.5,2.1
29/10/2023,Selat Malaka,17.4,2.3
30/10/2023,Selat Malaka,15.0,2.36
31/10/2023,Selat Malaka,11.9,1.85
01/11/2023,Selat Malaka,12.6,1.21
02/11/2023,Selat Malaka,13.4,1.67
03/11/2023,Selat Malaka,16.7,1.68
04/11/2023,Selat Malaka,15.9,1.51
05/11/2023,Selat Malaka,16.3,1.82
06/11/2023,Selat Malaka,14.6,2.04
07/11/2023,Selat Malaka,13.0,1.88
08/11/2023,Selat Malaka,13.4,1.41
09/11/2023,Selat Malaka,14.0,1.39
10/11/2023,Selat Malaka,14.2,1.5
11/11/2023,Selat Malaka,14.4,1.32
12/11/2023,Selat Malaka,15.7,1.72
13/11/2023,Selat Malaka,16.4,1.47
14/11/2023,Selat Malaka,18.1,2.01
15/11/2023,Selat Malaka,17.4,2.59
16/11/2023,Selat Malaka,18.7,2.26
17/11/2023,Selat Malaka,18.2,2.14
18/11/2023,Selat Malaka,18.6,2.48
19/11/2023,Selat Malaka,15.3,2.72
20/11/2023,Selat Malaka,17.7,2.12
21/11/2023,Selat Malaka,17.8,1.71
22/11/2023,Selat Malaka,18.8,1.84
23/11/2023,Selat Malaka,16.0,1.02
24/11/2023,Selat Malaka,15.9,1.63
25/11/2023,Selat Malaka,13.2,1.82
26/11/2023,Selat Malaka,17.4,2.07
27/11/2023,Selat Malaka,17.7,2.86
28/11/2023,Selat Malaka,16.2,3.08
29/11/2023,Selat Malaka,15.2,2.53
30/11/2023,Selat Malaka,14.7,2.42
01/12/2023,Selat Malaka,15.8,2.2
02/12/2023,Selat Malaka,15.4,2.16
03/12/2023,Selat Malaka,15.7,2.25
04/12/2023,Selat Malaka,16.5,2.64
05/12/2023,Selat Malaka,15.8,3.71
06/12/2023,Selat Malaka,13.4,3.56
07/12/2023,Selat Malaka,17.9,3.12
08/12/2023,Selat Malaka,17.2,2.24
09/12/2023,Selat Malaka,18.7,2.59
10/12/2023,Selat Malaka,19.9,2.24
11/12/2023,Selat Malaka,17.3,2.2
12/12/2023,Selat Malaka,19.2,2.22
13/12/2023,Selat Malaka,16.0,2.18
14/12/2023,Selat Malaka,18.0,2.46
15/12/2023,Selat Malaka,17.7,3.05
16/12/2023,Selat Malaka,17.2,3.57
17/12/2023,Selat Malaka,18.5,3.83
18/12/2023,Selat Malaka,18.1,3.62
19/12/2023,Selat Malaka,24.1,3.64
20/12/2023,Selat Malaka,20.4,3.59
21/12/2023,Selat Malaka,17.1,2.83
22/12/2023,Selat Malaka,18.1,2.3
23/12/2023,Selat Malaka,18.0,1.9
24/12/2023,Selat Malaka,20.1,2.26
25/12/2023,Selat Malaka,18.8,2.46
26/12/2023,Selat Malaka,21.2,2.28
27/12/2023,Selat Malaka,23.6,2.1
28/12/2023,Selat Malaka,21.7,2.07
29/12/2023,Selat Malaka,21.8,2.02
30/12/2023,Selat Malaka,23.4,2.96
31/12/2023,Selat Malaka,23.7,2.84
01/01/2024,Selat Malaka,21.0,2.65
02/01/2024,Selat Malaka,21.9,3.08
03/01/2024,Selat Malaka,21.6,3.27
04/01/2024,Selat Malaka,18.1,2.72
05/01/2024,Selat Malaka,21.1,2.46
06/01/2024,Selat Malaka,21.4,2.71
07/01/2024,Selat Malaka,21.7,3.03
08/01/2024,Selat Malaka,20.5,2.56
09/01/2024,Selat Malaka,19.3,2.64
10/01/2024,Selat Malaka,18.4,3.18
11/01/2024,Selat Malaka,20.6,2.72
12/01/2024,Selat Malaka,19.1,2.7
13/01/2024,Selat Malaka,17.3,2.53
14/01/2024,Selat Malaka,15.8,2.0
15/01/2024,Selat Malaka,14.5,2.06
16/01/2024,Selat Malaka,16.9,2.51
17/01/2024,Selat Malaka,20.1,2.68
18/01/2024,Selat Malaka,18.2,2.53
19/01/2024,Selat Malaka,17.6,3.13
20/01/2024,Selat Malaka,15.0,3.44
21/01/2024,Selat Malaka,19.0,3.46
22/01/2024,Selat Malaka,20.2,2.9
23/01/2024,Selat Malaka,18.2,3.01
24/01/2024,Selat Malaka,21.7,3.22
25/01/2024,Selat Malaka,20.3,3.02
26/01/2024,Selat Malaka,16.7,3.27
27/01/2024,Selat Malaka,17.3,3.75
28/01/2024,Selat Malaka,15.1,4.28
29/01/2024,Selat Malaka,18.3,3.24
30/01/2024,Selat Malaka,17.2,3.38
31/01/2024,Selat Malaka,17.0,3.11
01/02/2024,Selat Malaka,16.4,3.5
02/02/2024,Selat Malaka,16.9,3.96
03/02/2024,Selat Malaka,17.2,3.11
04/02/2024,Selat Malaka,15.8,2.21
05/02/2024,Selat Malaka,20.6,2.36
06/02/2024,Selat Malaka,18.9,2.21
07/02/2024,Selat Malaka,19.8,2.21
08/02/2024,Selat Malaka,16.5,2.82
09/02/2024,Selat Malaka,15.6,2.33
10/02/2024,Selat Malaka,18.4,2.35
11/02/2024,Selat Malaka,11.8,2.9
12/02/2024,Selat Malaka,12.6,2.35
13/02/2024,Selat Malaka,13.9,2.56
14/02/2024,Selat Malaka,16.7,2.42
15/02/2024,Selat Malaka,20.4,2.13
16/02/2024,Selat Malaka,16.0,2.08
17/02/2024,Selat Malaka,17.1,2.79
18/02/2024,Selat Malaka,19.4,2.52
19/02/2024,Selat Malaka,23.0,1.87
20/02/2024,Selat Malaka,21.7,2.02
21/02/2024,Selat Malaka,18.2,1.39
22/02/2024,Selat Malaka,16.4,1.94
23/02/2024,Selat Malaka,16.5,1.91
24/02/2024,Selat Malaka,15.5,1.88
25/02/2024,Selat Malaka,17.3,3.01
26/02/2024,Selat Malaka,14.0,2.4
27/02/2024,Selat Malaka,14.5,2.89
28/02/2024,Selat Malaka,15.5,2.48
29/02/2024,Selat Malaka,12.7,2.42
01/03/2024,Selat Malaka,15.2,1.77
02/03/2024,Selat Malaka,15.7,2.23
03/03/2024,Selat Malaka,18.6,2.67
04/03/2024,Selat Malaka,18.9,2.17
05/03/2024,Selat Malaka,17.8,2.04
06/03/2024,Selat Malaka,17.2,2.13
07/03/2024,Selat Malaka,16.9,1.52
08/03/2024,Selat Malaka,17.7,2.08
09/03/2024,Selat Malaka,17.8,1.5
10/03/2024,Selat Malaka,16.8,1.27
11/03/2024,Selat Malaka,21.8,1.21
12/03/2024,Selat Malaka,20.4,1.36
13/03/2024,Selat Malaka,16.5,2.04
14/03/2024,Selat Malaka,18.8,2.19
15/03/2024,Selat Malaka,19.0,2.15
16/03/2024,Selat Malaka,15.1,2.69
17/03/2024,Selat Malaka,14.6,2.3
18/03/2024,Selat Malaka,13.0,2.22
19/03/2024,Selat Malaka,11.8,2.82
20/03/2024,Selat Malaka,13.6,2.24
21/03/2024,Selat Malaka,12.6,2.41
22/03/2024,Selat Malaka,12.9,2.05
23/03/2024,Selat Malaka,16.5,1.88
24/03/2024,Selat Malaka,12.0,1.97
25/03/2024,Selat Malaka,13.5,1.91
26/03/2024,Selat Malaka,10.7,2.38
27/03/2024,Selat Malaka,11.8,2.32
28/03/2024,Selat Malaka,14.3,2.11
29/03/2024,Selat Malaka,17.1,1.91
30/03/2024,Selat Malaka,13.1,2.58
31/03/2024,Selat Malaka,8.2,1.99
01/04/2024,Selat Malaka,13.3,2.13
02/04/2024,Selat Malaka,14.0,2.63
03/04/2024,Selat Malaka,12.7,1.86
04/04/2024,Selat Malaka,13.4,1.97
05/04/2024,Selat Malaka,16.5,2.11
06/04/2024,Selat Malaka,14.8,2.16
07/04/2024,Selat Malaka,14.6,2.19
08/04/2024,Selat Malaka,13.5,2.3
09/04/2024,Selat Malaka,13.9,2.83
10/04/2024,Selat Malaka,16.2,2.7
11/04/2024,Selat Malaka,13.3,3.03
12/04/2024,Selat Malaka,11.1,3.01
13/04/2024,Selat Malaka,10.0,2.18
14/04/2024,Selat Malaka,11.9,1.45
15/04/2024,Selat Malaka,15.0,1.63
16/04/2024,Selat Malaka,16.4,1.41
17/04/2024,Selat Malaka,18.1,1.71
18/04/2024,Selat Malaka,15.0,1.68
19/04/2024,Selat Malaka,15.5,2.3
20/04/2024,Selat Malaka,18.5,2.4
21/04/2024,Selat Malaka,17.6,2.85
22/04/2024,Selat Malaka,18.1,2.3
23/04/2024,Selat Malaka,16.8,2.26
24/04/2024,Selat Malaka,18.1,2.27
25/04/2024,Selat Malaka,18.0,2.04
26/04/2024,Selat Malaka,15.7,1.72
27/04/2024,Selat Malaka,16.6,1.21
28/04/2024,Selat Malaka,15.5,1.07
29/04/2024,Selat Malaka,14.6,1.0
30/04/2024,Selat Malaka,15.2,0.74
01/05/2024,Selat Malaka,16.6,1.11
02/05/2024,Selat Malaka,16.1,1.2
03/05/2024,Selat Malaka,18.5,1.38
04/05/2024,Selat Malaka,20.3,1.37
05/05/2024,Selat Malaka,18.2,1.49
06/05/2024,Selat Malaka,15.9,0.9
07/05/2024,Selat Malaka,16.2,1.31
08/05/2024,Selat Malaka,15.2,1.12
09/05/2024,Selat Malaka,16.1,1.2
10/05/2024,Selat Malaka,15.9,1.42
11/05/2024,Selat Malaka,15.7,1.12
12/05/2024,Selat Malaka,15.2,1.57
13/05/2024,Selat Malaka,16.0,1.01
14/05/2024,Selat Malaka,14.0,0.92
15/05/2024,Selat Malaka,12.7,0.89
16/05/2024,Selat Malaka,14.1,1.33
17/05/2024,Selat Malaka,13.4,1.15
18/05/2024,Selat Malaka,12.3,1.56
19/05/2024,Selat Malaka,10.5,1.13
20/05/2024,Selat Malaka,11.4,1.26
21/05/2024,Selat Malaka,7.9,0.89
22/05/2024,Selat Malaka,12.3,1.57
23/05/2024,Selat Malaka,12.7,1.16
24/05/2024,Selat Malaka,12.8,0.81
25/05/2024,Selat Malaka,11.9,1.39
26/05/2024,Selat Malaka,13.3,1.24
27/05/2024,Selat Malaka,13.2,1.49
28/05/2024,Selat Malaka,15.6,0.94
29/05/2024,Selat Malaka,12.5,0.57
30/05/2024,Selat Malaka,13.8,0.67
31/05/2024,Selat Malaka,16.0,0.65
01/06/2024,Selat Malaka,15.6,0.38
02/06/2024,Selat Malaka,19.7,0.51
03/06/2024,Selat Malaka,18.9,0.4
04/06/2024,Selat Malaka,18.4,0.52
05/06/2024,Selat Malaka,12.1,0.84
06/06/2024,Selat Malaka,11.8,0.98
07/06/2024,Selat Malaka,14.9,1.52
08/06/2024,Selat Malaka,14.9,1.75
09/06/2024,Selat Malaka,13.8,1.15
10/06/2024,Selat Malaka,13.2,0.93
11/06/2024,Selat Malaka,14.0,1.07
12/06/2024,Selat Malaka,14.0,1.35
13/06/2024,Selat Malaka,10.0,1.5
14/06/2024,Selat Malaka,10.5,1.22
15/06/2024,Selat Malaka,12.3,1.01
16/06/2024,Selat Malaka,9.4,0.96
17/06/2024,Selat Malaka,12.0,0.81
18/06/2024,Selat Malaka,9.7,0.2
19/06/2024,Selat Malaka,11.7,0.2
20/06/2024,Selat Malaka,13.7,0.2
21/06/2024,Selat Malaka,13.5,0.81
22/06/2024,Selat Malaka,12.1,0.5
23/06/2024,Selat Malaka,13.3,0.81
24/06/2024,Selat Malaka,13.6,0.82
25/06/2024,Selat Malaka,10.2,1.29
26/06/2024,Selat Malaka,9.3,1.39
27/06/2024,Selat Malaka,10.5,1.5
28/06/2024,Selat Malaka,12.5,1.57
29/06/2024,Selat Malaka,14.9,1.38
30/06/2024,Selat Malaka,15.2,1.04
01/07/2024,Selat Malaka,14.8,1.11
02/07/2024,Selat Malaka,11.9,0.84
03/07/2024,Selat Malaka,11.5,0.77
04/07/2024,Selat Malaka,10.3,1.31
05/07/2024,Selat Malaka,7.7,0.79
06/07/2024,Selat Malaka,3.7,1.09
07/07/2024,Selat Malaka,6.4,1.31
08/07/2024,Selat Malaka,5.8,1.23
09/07/2024,Selat Malaka,6.7,1.38
10/07/2024,Selat Malaka,9.5,1.72
11/07/2024,Selat Malaka,11.1,0.98
12/07/2024,Selat Malaka,11.2,1.31
13/07/2024,Selat Malaka,10.5,1.22
14/07/2024,Selat Malaka,12.2,1.52
15/07/2024,Selat Malaka,15.2,1.62
16/07/2024,Selat Malaka,13.8,1.78
17/07/2024,Selat Malaka,12.5,1.77
18/07/2024,Selat Malaka,9.0,1.33
19/07/2024,Selat Malaka,10.3,1.56
20/07/2024,Selat Malaka,7.0,1.57
21/07/2024,Selat Malaka,8.8,1.5
22/07/2024,Selat Malaka,12.7,1.33
23/07/2024,Selat Malaka,11.9,1.23
24/07/2024,Selat Malaka,13.4,1.21
25/07/2024,Selat Malaka,8.0,0.94
26/07/2024,Selat Malaka,10.4,0.77
27/07/2024,Selat Malaka,9.1,0.91
28/07/2024,Selat Malaka,9.6,0.93
29/07/2024,Selat Malaka,9.0,1.02
30/07/2024,Selat Malaka,7.9,0.96
31/07/2024,Selat Malaka,11.8,1.5
01/08/2024,Selat Malaka,11.5,0.94
02/08/2024,Selat Malaka,10.4,1.08
03/08/2024,Selat Malaka,13.1,0.71
04/08/2024,Selat Malaka,15.2,0.2
05/08/2024,Selat Malaka,9.9,0.2
06/08/2024,Selat Malaka,8.2,0.49
07/08/2024,Selat Malaka,7.0,0.2
08/08/2024,Selat Malaka,9.5,0.2
09/08/2024,Selat Malaka,9.4,0.43
10/08/2024,Selat Malaka,10.4,0.71
11/08/2024,Selat Malaka,11.5,0.88
12/08/2024,Selat Malaka,11.0,1.12
13/08/2024,Selat Malaka,15.3,1.7
14/08/2024,Selat Malaka,16.3,1.57
15/08/2024,Selat Malaka,15.5,1.14
16/08/2024,Selat Malaka,10.8,0.92
17/08/2024,Selat Malaka,9.2,0.92
18/08/2024,Selat Malaka,10.5,1.07
19/08/2024,Selat Malaka,13.0,1.23
20/08/2024,Selat Malaka,12.8,1.01
21/08/2024,Selat Malaka,13.8,1.32
22/08/2024,Selat Malaka,16.0,1.24
23/08/2024,Selat Malaka,11.4,1.28
24/08/2024,Selat Malaka,12.5,1.45
25/08/2024,Selat Malaka,13.5,1.2
26/08/2024,Selat Malaka,13.1,1.16
27/08/2024,Selat Malaka,12.7,0.95
28/08/2024,Selat Malaka,15.4,0.42
29/08/2024,Selat Malaka,13.6,0.87
30/08/2024,Selat Malaka,13.4,1.12
31/08/2024,Selat Malaka,11.6,1.47
01/09/2024,Selat Malaka,14.3,1.12
02/09/2024,Selat Malaka,12.6,1.79
03/09/2024,Selat Malaka,15.1,1.68
04/09/2024,Selat Malaka,15.8,1.31
05/09/2024,Selat Malaka,12.1,1.72
06/09/2024,Selat Malaka,11.1,1.56
07/09/2024,Selat Malaka,12.9,1.48
08/09/2024,Selat Malaka,14.8,1.51
09/09/2024,Selat Malaka,18.1,1.58
10/09/2024,Selat Malaka,18.7,1.76
11/09/2024,Selat Malaka,18.8,1.57
12/09/2024,Selat Malaka,15.8,1.85
13/09/2024,Selat Malaka,14.3,1.12
14/09/2024,Selat Malaka,14.8,0.97
15/09/2024,Selat Malaka,17.9,1.04
16/09/2024,Selat Malaka,14.0,0.74
17/09/2024,Selat Malaka,18.4,0.59
18/09/2024,Selat Malaka,16.3,0.53
19/09/2024,Selat Malaka,13.1,0.2
20/09/2024,Selat Malaka,14.4,0.33
21/09/2024,Selat Malaka,13.8,0.64
22/09/2024,Selat Malaka,12.5,0.47
23/09/2024,Selat Malaka,15.1,0.35
24/09/2024,Selat Malaka,13.8,0.98
25/09/2024,Selat Malaka,13.9,1.29
26/09/2024,Selat Malaka,11.8,1.15
27/09/2024,Selat Malaka,14.5,0.78
28/09/2024,Selat Malaka,10.7,0.91
29/09/2024,Selat Malaka,14.4,0.72
30/09/2024,Selat Malaka,11.7,0.87
01/10/2024,Selat Malaka,12.3,1.23
02/10/2024,Selat Malaka,12.5,1.58
03/10/2024,Selat Malaka,14.7,2.58
04/10/2024,Selat Malaka,18.4,2.16
05/10/2024,Selat Malaka,19.2,2.48
06/10/2024,Selat Malaka,17.8,2.07
07/10/2024,Selat Malaka,14.4,2.48
08/10/2024,Selat Malaka,16.7,2.36
09/10/2024,Selat Malaka,14.4,2.7
10/10/2024,Selat Malaka,14.4,2.62
11/10/2024,Selat Malaka,12.7,2.39
12/10/2024,Selat Malaka,15.4,1.83
13/10/2024,Selat Malaka,16.8,1.86
14/10/2024,Selat Malaka,13.7,1.51
15/10/2024,Selat Malaka,13.9,1.99
16/10/2024,Selat Malaka,14.0,2.1
17/10/2024,Selat Malaka,16.9,2.21
18/10/2024,Selat Malaka,16.2,1.54
19/10/2024,Selat Malaka,16.4,1.48
20/10/2024,Selat Malaka,19.0,1.0
21/10/2024,Selat Malaka,20.1,1.11
22/10/2024,Selat Malaka,16.2,0.96
23/10/2024,Selat Malaka,19.9,1.38
24/10/2024,Selat Malaka,17.4,1.89
25/10/2024,Selat Malaka,14.9,2.02
26/10/2024,Selat Malaka,15.3,2.21
27/10/2024,Selat Malaka,16.8,2.49
28/10/2024,Selat Malaka,15.9,2.26
29/10/2024,Selat Malaka,17.8,1.38
30/10/2024,Selat Malaka,17.6,1.26
31/10/2024,Selat Malaka,18.4,1.59
01/11/2024,Selat Malaka,21.5,1.94
02/11/2024,Selat Malaka,19.9,3.2
03/11/2024,Selat Malaka,20.0,3.09
04/11/2024,Selat Malaka,22.0,2.34
05/11/2024,Selat Malaka,22.9,2.14
06/11/2024,Selat Malaka,23.7,1.63
07/11/2024,Selat Malaka,21.8,1.97
08/11/2024,Selat Malaka,21.0,1.61
09/11/2024,Selat Malaka,18.6,1.68
10/11/2024,Selat Malaka,16.1,2.09
11/11/2024,Selat Malaka,17.4,2.15
12/11/2024,Selat Malaka,14.5,2.26
13/11/2024,Selat Malaka,16.8,2.23
14/11/2024,Selat Malaka,17.0,1.51
15/11/2024,Selat Malaka,16.3,1.88
16/11/2024,Selat Malaka,16.4,2.25
17/11/2024,Selat Malaka,16.1,1.82
18/11/2024,Selat Malaka,17.5,2.47
19/11/2024,Selat Malaka,15.5,2.33
20/11/2024,Selat Malaka,15.5,1.72
21/11/2024,Selat Malaka,16.9,1.57
22/11/2024,Selat Malaka,18.1,1.68
23/11/2024,Selat Malaka,14.6,1.94
24/11/2024,Selat Malaka,18.3,2.36
25/11/2024,Selat Malaka,16.3,3.08
26/11/2024,Selat Malaka,14.0,2.96
27/11/2024,Selat Malaka,14.2,2.56
28/11/2024,Selat Malaka,14.7,2.24
29/11/2024,Selat Malaka,14.5,2.59
30/11/2024,Selat Malaka,17.1,2.09
01/12/2024,Selat Malaka,15.5,2.44
02/12/2024,Selat Malaka,15.1,3.22
03/12/2024,Selat Malaka,15.3,2.63
04/12/2024,Selat Malaka,13.9,2.66
05/12/2024,Selat Malaka,14.1,1.98
06/12/2024,Selat Malaka,17.7,2.38
07/12/2024,Selat Malaka,20.5,2.63
08/12/2024,Selat Malaka,21.2,2.58
09/12/2024,Selat Malaka,21.3,2.11
10/12/2024,Selat Malaka,18.8,2.09
11/12/2024,Selat Malaka,18.4,1.81
12/12/2024,Selat Malaka,21.5,1.05
13/12/2024,Selat Malaka,20.8,1.82
14/12/2024,Selat Malaka,21.2,2.51
15/12/2024,Selat Malaka,23.1,2.69
16/12/2024,Selat Malaka,21.0,2.45
17/12/2024,Selat Malaka,20.8,1.87
18/12/2024,Selat Malaka,20.3,1.59
19/12/2024,Selat Malaka,19.3,1.97
20/12/2024,Selat Malaka,15.6,1.64
21/12/2024,Selat Malaka,10.3,1.78
22/12/2024,Selat Malaka,10.8,2.09
23/12/2024,Selat Malaka,14.1,1.85
24/12/2024,Selat Malaka,11.1,1.69
25/12/2024,Selat Malaka,15.3,1.86
26/12/2024,Selat Malaka,18.4,2.47
27/12/2024,Selat Malaka,17.0,1.74
28/12/2024,Selat Malaka,16.9,2.48
29/12/2024,Selat Malaka,14.7,2.38
30/12/2024,Selat Malaka,17.9,1.86
31/12/2024,Selat Malaka,16.9,2.32
01/01/2025,Selat Malaka,15.4,2.22
02/01/2025,Selat Malaka,13.6,2.46
03/01/2025,Selat Malaka,16.1,2.25
04/01/2025,Selat Malaka,14.1,1.83
05/01/2025,Selat Malaka,12.7,1.62
06/01/2025,Selat Malaka,18.6,1.77
07/01/2025,Selat Malaka,18.5,1.63
08/01/2025,Selat Malaka,22.7,2.23
09/01/2025,Selat Malaka,22.2,3.11
10/01/2025,Selat Malaka,20.1,3.22
11/01/2025,Selat Malaka,18.6,3.16
