date,origin_region,dest_region,estimated_travelers
2022-07-24,Banten,Kepri,113
2022-07-25,Banten,Kepri,77
2022-07-26,Banten,Kepri,82
2022-07-27,Banten,Kepri,60
2022-07-28,Banten,Kepri,74
2022-07-29,Banten,Kepri,97
2022-07-30,Banten,Kepri,92
2022-07-31,Banten,Kepri,107
2022-08-01,Banten,Kepri,80
2022-08-02,Banten,Kepri,82
2022-08-03,Banten,Kepri,65
2022-08-04,Banten,Kepri,83
2022-08-05,Banten,Kepri,103
2022-08-06,Banten,Kepri,81
2022-08-07,Banten,Kepri,93
2022-08-08,Banten,Kepri,75
2022-08-09,Banten,Kepri,101
2022-08-10,Banten,Kepri,72
2022-08-11,Banten,Kepri,79
2022-08-12,Banten,Kepri,111
2022-08-13,Banten,Kepri,111
2022-08-14,Banten,Kepri,95
2022-08-15,Banten,Kepri,73
2022-08-16,Banten,Kepri,69
2022-08-17,Banten,Kepri,91
2022-08-18,Banten,Kepri,82
2022-08-19,Banten,Kepri,91
2022-08-20,Banten,Kepri,77
2022-08-21,Banten,Kepri,90
2022-08-22,Banten,Kepri,71
2022-08-23,Banten,Kepri,76
2022-08-24,Banten,Kepri,86
2022-08-25,Banten,Kepri,73
2022-08-26,Banten,Kepri,100
2022-08-27,Banten,Kepri,119
2022-08-28,Banten,Kepri,101
2022-08-29,Banten,Kepri,79
2022-08-30,Banten,Kepri,83
2022-08-31,Banten,Kepri,78
2022-09-01,Banten,Kepri,74
2022-09-02,Banten,Kepri,98
2022-09-03,Banten,Kepri,89
2022-09-04,Banten,Kepri,75
2022-09-05,Banten,Kepri,72
2022-09-06,Banten,Kepri,76
2022-09-07,Banten,Kepri,82
2022-09-08,Banten,Kepri,80
2022-09-09,Banten,Kepri,107
2022-09-10,Banten,Kepri,81
2022-09-11,Banten,Kepri,97
2022-09-12,Banten,Kepri,97
2022-09-13,Banten,Kepri,88
2022-09-14,Banten,Kepri,69
2022-09-15,Banten,Kepri,63
2022-09-16,Banten,Kepri,90
2022-09-17,Banten,Kepri,106
2022-09-18,Banten,Kepri,93
2022-09-19,Banten,Kepri,75
2022-09-20,Banten,Kepri,75
2022-09-21,Banten,Kepri,80
2022-09-22,Banten,Kepri,60
2022-09-23,Banten,Kepri,91
2022-09-24,Banten,Kepri,91
2022-09-25,Banten,Kepri,94
2022-09-26,Banten,Kepri,90
2022-09-27,Banten,Kepri,72
2022-09-28,Banten,Kepri,90
2022-09-29,Banten,Kepri,75
2022-09-30,Banten,Kepri,97
2022-10-01,Banten,Kepri,86
2022-10-02,Banten,Kepri,115
2022-10-03,Banten,Kepri,82
2022-10-04,Banten,Kepri,61
2022-10-05,Banten,Kepri,67
2022-10-06,Banten,Kepri,99
2022-10-07,Banten,Kepri,90
2022-10-08,Banten,Kepri,86
2022-10-09,Banten,Kepri,93
2022-10-10,Banten,Kepri,56
2022-10-11,Banten,Kepri,69
2022-10-12,Banten,Kepri,57
2022-10-13,Banten,Kepri,71
2022-10-14,Banten,Kepri,94
2022-10-15,Banten,Kepri,98
2022-10-16,Banten,Kepri,91
2022-10-17,Banten,Kepri,80
2022-10-18,Banten,Kepri,85
2022-10-19,Banten,Kepri,80
2022-10-20,Banten,Kepri,73
2022-10-21,Banten,Kepri,82
2022-10-22,Banten,Kepri,119
2022-10-23,Banten,Kepri,108
2022-10-24,Banten,Kepri,62
2022-10-25,Banten,Kepri,78
2022-10-26,Banten,Kepri,79
2022-10-27,Banten,Kepri,52
2022-10-28,Banten,Kepri,92
2022-10-29,Banten,Kepri,90
2022-10-30,Banten,Kepri,100
2022-10-31,Banten,Kepri,79
2022-11-01,Banten,Kepri,89
2022-11-02,Banten,Kepri,61
2022-11-03,Banten,Kepri,78
2022-11-04,Banten,Kepri,98
2022-11-05,Banten,Kepri,93
2022-11-06,Banten,Kepri,102
2022-11-07,Banten,Kepri,73
2022-11-08,Banten,Kepri,78
2022-11-09,Banten,Kepri,66
2022-11-10,Banten,Kepri,66
2022-11-11,Banten,Kepri,87
2022-11-12,Banten,Kepri,109
2022-11-13,Banten,Kepri,85
2022-11-14,Banten,Kepri,72
2022-11-15,Banten,Kepri,86
2022-11-16,Banten,Kepri,79
2022-11-17,Banten,Kepri,86
2022-11-18,Banten,Kepri,112
2022-11-19,Banten,Kepri,107
2022-11-20,Banten,Kepri,102
2022-11-21,Banten,Kepri,103
2022-11-22,Banten,Kepri,71
2022-11-23,Banten,Kepri,56
2022-11-24,Banten,Kepri,90
2022-11-25,Banten,Kepri,110
2022-11-26,Banten,Kepri,105
2022-11-27,Banten,Kepri,97
2022-11-28,Banten,Kepri,84
2022-11-29,Banten,Kepri,80
2022-11-30,Banten,Kepri,82
2022-12-01,Banten,Kepri,79
2022-12-02,Banten,Kepri,94
2022-12-03,Banten,Kepri,91
2022-12-04,Banten,Kepri,97
2022-12-05,Banten,Kepri,69
2022-12-06,Banten,Kepri,99
2022-12-07,Banten,Kepri,85
2022-12-08,Banten,Kepri,71
2022-12-09,Banten,Kepri,93
2022-12-10,Banten,Kepri,91
2022-12-11,Banten,Kepri,104
2022-12-12,Banten,Kepri,89
2022-12-13,Banten,Kepri,101
2022-12-14,Banten,Kepri,94
2022-12-15,Banten,Kepri,76
2022-12-16,Banten,Kepri,89
2022-12-17,Banten,Kepri,106
2022-12-18,Banten,Kepri,85
2022-12-19,Banten,Kepri,132
2022-12-20,Banten,Kepri,118
2022-12-21,Banten,Kepri,164
2022-12-22,Banten,Kepri,164
2022-12-23,Banten,Kepri,188
2022-12-24,Banten,Kepri,216
2022-12-25,Banten,Kepri,227
2022-12-26,Banten,Kepri,162
2022-12-27,Banten,Kepri,153
2022-12-28,Banten,Kepri,132
2022-12-29,Banten,Kepri,155
2022-12-30,Banten,Kepri,201
2022-12-31,Banten,Kepri,185
2023-01-01,Banten,Kepri,180
2023-01-02,Banten,Kepri,140
2023-01-03,Banten,Kepri,80
2023-01-04,Banten,Kepri,80
2023-01-05,Banten,Kepri,85
2023-01-06,Banten,Kepri,103
2023-01-07,Banten,Kepri,82
2023-01-08,Banten,Kepri,105
2023-01-09,Banten,Kepri,75
2023-01-10,Banten,Kepri,79
2023-01-11,Banten,Kepri,90
2023-01-12,Banten,Kepri,119
2023-01-13,Banten,Kepri,107
2023-01-14,Banten,Kepri,103
2023-01-15,Banten,Kepri,128
2023-01-16,Banten,Kepri,102
2023-01-17,Banten,Kepri,79
2023-01-18,Banten,Kepri,84
2023-01-19,Banten,Kepri,83
2023-01-20,Banten,Kepri,110
2023-01-21,Banten,Kepri,119
2023-01-22,Banten,Kepri,114
2023-01-23,Banten,Kepri,97
2023-01-24,Banten,Kepri,79
2023-01-25,Banten,Kepri,91
2023-01-26,Banten,Kepri,89
2023-01-27,Banten,Kepri,154
2023-01-28,Banten,Kepri,112
2023-01-29,Banten,Kepri,115
2023-01-30,Banten,Kepri,83
2023-01-31,Banten,Kepri,81
2023-02-01,Banten,Kepri,104
2023-02-02,Banten,Kepri,90
2023-02-03,Banten,Kepri,118
2023-02-04,Banten,Kepri,123
2023-02-05,Banten,Kepri,111
2023-02-06,Banten,Kepri,72
2023-02-07,Banten,Kepri,82
2023-02-08,Banten,Kepri,98
2023-02-09,Banten,Kepri,75
2023-02-10,Banten,Kepri,139
2023-02-11,Banten,Kepri,112
2023-02-12,Banten,Kepri,109
2023-02-13,Banten,Kepri,120
2023-02-14,Banten,Kepri,98
2023-02-15,Banten,Kepri,96
2023-02-16,Banten,Kepri,103
2023-02-17,Banten,Kepri,96
2023-02-18,Banten,Kepri,94
2023-02-19,Banten,Kepri,142
2023-02-20,Banten,Kepri,85
2023-02-21,Banten,Kepri,103
2023-02-22,Banten,Kepri,84
2023-02-23,Banten,Kepri,103
2023-02-24,Banten,Kepri,93
2023-02-25,Banten,Kepri,120
2023-02-26,Banten,Kepri,112
2023-02-27,Banten,Kepri,95
2023-02-28,Banten,Kepri,124
2023-03-01,Banten,Kepri,78
2023-03-02,Banten,Kepri,87
2023-03-03,Banten,Kepri,137
2023-03-04,Banten,Kepri,122
2023-03-05,Banten,Kepri,119
2023-03-06,Banten,Kepri,116
2023-03-07,Banten,Kepri,98
2023-03-08,Banten,Kepri,101
2023-03-09,Banten,Kepri,80
2023-03-10,Banten,Kepri,115
2023-03-11,Banten,Kepri,122
2023-03-12,Banten,Kepri,123
2023-03-13,Banten,Kepri,117
2023-03-14,Banten,Kepri,107
2023-03-15,Banten,Kepri,111
2023-03-16,Banten,Kepri,111
2023-03-17,Banten,Kepri,128
2023-03-18,Banten,Kepri,131
2023-03-19,Banten,Kepri,117
2023-03-20,Banten,Kepri,96
2023-03-21,Banten,Kepri,95
2023-03-22,Banten,Kepri,113
2023-03-23,Banten,Kepri,107
2023-03-24,Banten,Kepri,137
2023-03-25,Banten,Kepri,163
2023-03-26,Banten,Kepri,134
2023-03-27,Banten,Kepri,104
2023-03-28,Banten,Kepri,119
2023-03-29,Banten,Kepri,100
2023-03-30,Banten,Kepri,100
2023-03-31,Banten,Kepri,88
2023-04-01,Banten,Kepri,107
2023-04-02,Banten,Kepri,144
2023-04-03,Banten,Kepri,118
2023-04-04,Banten,Kepri,67
2023-04-05,Banten,Kepri,97
2023-04-06,Banten,Kepri,72
2023-04-07,Banten,Kepri,102
2023-04-08,Banten,Kepri,127
2023-04-09,Banten,Kepri,123
2023-04-10,Banten,Kepri,108
2023-04-11,Banten,Kepri,98
2023-04-12,Banten,Kepri,85
2023-04-13,Banten,Kepri,83
2023-04-14,Banten,Kepri,84
2023-04-15,Banten,Kepri,295
2023-04-16,Banten,Kepri,342
2023-04-17,Banten,Kepri,250
2023-04-18,Banten,Kepri,224
2023-04-19,Banten,Kepri,305
2023-04-20,Banten,Kepri,262
2023-04-21,Banten,Kepri,259
2023-04-22,Banten,Kepri,312
2023-04-23,Banten,Kepri,344
2023-04-24,Banten,Kepri,225
2023-04-25,Banten,Kepri,283
2023-04-26,Banten,Kepri,234
2023-04-27,Banten,Kepri,91
2023-04-28,Banten,Kepri,133
2023-04-29,Banten,Kepri,120
2023-04-30,Banten,Kepri,125
2023-05-01,Banten,Kepri,99
2023-05-02,Banten,Kepri,110
2023-05-03,Banten,Kepri,94
2023-05-04,Banten,Kepri,92
2023-05-05,Banten,Kepri,85
2023-05-06,Banten,Kepri,100
2023-05-07,Banten,Kepri,127
2023-05-08,Banten,Kepri,100
2023-05-09,Banten,Kepri,117
2023-05-10,Banten,Kepri,91
2023-05-11,Banten,Kepri,89
2023-05-12,Banten,Kepri,130
2023-05-13,Banten,Kepri,99
2023-05-14,Banten,Kepri,114
2023-05-15,Banten,Kepri,90
2023-05-16,Banten,Kepri,93
2023-05-17,Banten,Kepri,90
2023-05-18,Banten,Kepri,75
2023-05-19,Banten,Kepri,107
2023-05-20,Banten,Kepri,112
2023-05-21,Banten,Kepri,110
2023-05-22,Banten,Kepri,87
2023-05-23,Banten,Kepri,89
2023-05-24,Banten,Kepri,99
2023-05-25,Banten,Kepri,114
2023-05-26,Banten,Kepri,114
2023-05-27,Banten,Kepri,113
2023-05-28,Banten,Kepri,116
2023-05-29,Banten,Kepri,97
2023-05-30,Banten,Kepri,100
2023-05-31,Banten,Kepri,101
2023-06-01,Banten,Kepri,80
2023-06-02,Banten,Kepri,117
2023-06-03,Banten,Kepri,103
2023-06-04,Banten,Kepri,115
2023-06-05,Banten,Kepri,91
2023-06-06,Banten,Kepri,94
2023-06-07,Banten,Kepri,103
2023-06-08,Banten,Kepri,94
2023-06-09,Banten,Kepri,115
2023-06-10,Banten,Kepri,100
2023-06-11,Banten,Kepri,153
2023-06-12,Banten,Kepri,67
2023-06-13,Banten,Kepri,82
2023-06-14,Banten,Kepri,102
2023-06-15,Banten,Kepri,76
2023-06-16,Banten,Kepri,129
2023-06-17,Banten,Kepri,103
2023-06-18,Banten,Kepri,126
2023-06-19,Banten,Kepri,91
2023-06-20,Banten,Kepri,91
2023-06-21,Banten,Kepri,89
2023-06-22,Banten,Kepri,90
2023-06-23,Banten,Kepri,103
2023-06-24,Banten,Kepri,106
2023-06-25,Banten,Kepri,95
2023-06-26,Banten,Kepri,75
2023-06-27,Banten,Kepri,80
2023-06-28,Banten,Kepri,92
2023-06-29,Banten,Kepri,85
2023-06-30,Banten,Kepri,93
2023-07-01,Banten,Kepri,93
2023-07-02,Banten,Kepri,97
2023-07-03,Banten,Kepri,89
2023-07-04,Banten,Kepri,108
2023-07-05,Banten,Kepri,101
2023-07-06,Banten,Kepri,71
2023-07-07,Banten,Kepri,93
2023-07-08,Banten,Kepri,119
2023-07-09,Banten,Kepri,96
2023-07-10,Banten,Kepri,81
2023-07-11,Banten,Kepri,84
2023-07-12,Banten,Kepri,83
2023-07-13,Banten,Kepri,75
2023-07-14,Banten,Kepri,93
2023-07-15,Banten,Kepri,101
2023-07-16,Banten,Kepri,115
2023-07-17,Banten,Kepri,71
2023-07-18,Banten,Kepri,98
2023-07-19,Banten,Kepri,73
2023-07-20,Banten,Kepri,80
2023-07-21,Banten,Kepri,100
2023-07-22,Banten,Kepri,108
2023-07-23,Banten,Kepri,98
2023-07-24,Banten,Kepri,63
2023-07-25,Banten,Kepri,86
2023-07-26,Banten,Kepri,74
2023-07-27,Banten,Kepri,72
2023-07-28,Banten,Kepri,102
2023-07-29,Banten,Kepri,103
2023-07-30,Banten,Kepri,106
2023-07-31,Banten,Kepri,70
2023-08-01,Banten,Kepri,91
2023-08-02,Banten,Kepri,73
2023-08-03,Banten,Kepri,83
2023-08-04,Banten,Kepri,116
2023-08-05,Banten,Kepri,85
2023-08-06,Banten,Kepri,107
2023-08-07,Banten,Kepri,73
2023-08-08,Banten,Kepri,80
2023-08-09,Banten,Kepri,72
2023-08-10,Banten,Kepri,75
2023-08-11,Banten,Kepri,117
2023-08-12,Banten,Kepri,94
2023-08-13,Banten,Kepri,109
2023-08-14,Banten,Kepri,79
2023-08-15,Banten,Kepri,87
2023-08-16,Banten,Kepri,64
2023-08-17,Banten,Kepri,83
2023-08-18,Banten,Kepri,65
2023-08-19,Banten,Kepri,73
2023-08-20,Banten,Kepri,104
2023-08-21,Banten,Kepri,78
2023-08-22,Banten,Kepri,83
2023-08-23,Banten,Kepri,87
2023-08-24,Banten,Kepri,88
2023-08-25,Banten,Kepri,89
2023-08-26,Banten,Kepri,96
2023-08-27,Banten,Kepri,98
2023-08-28,Banten,Kepri,75
2023-08-29,Banten,Kepri,71
2023-08-30,Banten,Kepri,76
2023-08-31,Banten,Kepri,97
2023-09-01,Banten,Kepri,91
2023-09-02,Banten,Kepri,109
2023-09-03,Banten,Kepri,88
2023-09-04,Banten,Kepri,69
2023-09-05,Banten,Kepri,70
2023-09-06,Banten,Kepri,73
2023-09-07,Banten,Kepri,76
2023-09-08,Banten,Kepri,78
2023-09-09,Banten,Kepri,86
2023-09-10,Banten,Kepri,82
2023-09-11,Banten,Kepri,89
2023-09-12,Banten,Kepri,82
2023-09-13,Banten,Kepri,77
2023-09-14,Banten,Kepri,55
2023-09-15,Banten,Kepri,84
2023-09-16,Banten,Kepri,67
2023-09-17,Banten,Kepri,98
2023-09-18,Banten,Kepri,79
2023-09-19,Banten,Kepri,71
2023-09-20,Banten,Kepri,77
2023-09-21,Banten,Kepri,74
2023-09-22,Banten,Kepri,88
2023-09-23,Banten,Kepri,90
2023-09-24,Banten,Kepri,83
2023-09-25,Banten,Kepri,58
2023-09-26,Banten,Kepri,77
2023-09-27,Banten,Kepri,71
2023-09-28,Banten,Kepri,76
2023-09-29,Banten,Kepri,93
2023-09-30,Banten,Kepri,87
2023-10-01,Banten,Kepri,86
2023-10-02,Banten,Kepri,77
2023-10-03,Banten,Kepri,79
2023-10-04,Banten,Kepri,75
2023-10-05,Banten,Kepri,73
2023-10-06,Banten,Kepri,112
2023-10-07,Banten,Kepri,89
2023-10-08,Banten,Kepri,77
2023-10-09,Banten,Kepri,61
2023-10-10,Banten,Kepri,72
2023-10-11,Banten,Kepri,71
2023-10-12,Banten,Kepri,70
2023-10-13,Banten,Kepri,111
2023-10-14,Banten,Kepri,86
2023-10-15,Banten,Kepri,102
2023-10-16,Banten,Kepri,59
2023-10-17,Banten,Kepri,68
2023-10-18,Banten,Kepri,70
2023-10-19,Banten,Kepri,82
2023-10-20,Banten,Kepri,97
2023-10-21,Banten,Kepri,93
2023-10-22,Banten,Kepri,93
2023-10-23,Banten,Kepri,84
2023-10-24,Banten,Kepri,60
2023-10-25,Banten,Kepri,89
2023-10-26,Banten,Kepri,63
2023-10-27,Banten,Kepri,91
2023-10-28,Banten,Kepri,71
2023-10-29,Banten,Kepri,110
2023-10-30,Banten,Kepri,69
2023-10-31,Banten,Kepri,82
2023-11-01,Banten,Kepri,78
2023-11-02,Banten,Kepri,72
2023-11-03,Banten,Kepri,86
2023-11-04,Banten,Kepri,88
2023-11-05,Banten,Kepri,107
2023-11-06,Banten,Kepri,89
2023-11-07,Banten,Kepri,76
2023-11-08,Banten,Kepri,79
2023-11-09,Banten,Kepri,63
2023-11-10,Banten,Kepri,94
2023-11-11,Banten,Kepri,104
2023-11-12,Banten,Kepri,120
2023-11-13,Banten,Kepri,72
2023-11-14,Banten,Kepri,79
2023-11-15,Banten,Kepri,81
2023-11-16,Banten,Kepri,77
2023-11-17,Banten,Kepri,115
2023-11-18,Banten,Kepri,85
2023-11-19,Banten,Kepri,101
2023-11-20,Banten,Kepri,76
2023-11-21,Banten,Kepri,75
2023-11-22,Banten,Kepri,101
2023-11-23,Banten,Kepri,88
2023-11-24,Banten,Kepri,93
2023-11-25,Banten,Kepri,135
2023-11-26,Banten,Kepri,124
2023-11-27,Banten,Kepri,112
2023-11-28,Banten,Kepri,85
2023-11-29,Banten,Kepri,95
2023-11-30,Banten,Kepri,71
2023-12-01,Banten,Kepri,90
2023-12-02,Banten,Kepri,101
2023-12-03,Banten,Kepri,92
2023-12-04,Banten,Kepri,84
2023-12-05,Banten,Kepri,77
2023-12-06,Banten,Kepri,64
2023-12-07,Banten,Kepri,105
2023-12-08,Banten,Kepri,91
2023-12-09,Banten,Kepri,93
2023-12-10,Banten,Kepri,87
2023-12-11,Banten,Kepri,78
2023-12-12,Banten,Kepri,89
2023-12-13,Banten,Kepri,70
2023-12-14,Banten,Kepri,80
2023-12-15,Banten,Kepri,127
2023-12-16,Banten,Kepri,81
2023-12-17,Banten,Kepri,88
2023-12-18,Banten,Kepri,153
2023-12-19,Banten,Kepri,127
2023-12-20,Banten,Kepri,126
2023-12-21,Banten,Kepri,136
2023-12-22,Banten,Kepri,203
2023-12-23,Banten,Kepri,208
2023-12-24,Banten,Kepri,183
2023-12-25,Banten,Kepri,171
2023-12-26,Banten,Kepri,175
2023-12-27,Banten,Kepri,123
2023-12-28,Banten,Kepri,125
2023-12-29,Banten,Kepri,213
2023-12-30,Banten,Kepri,223
2023-12-31,Banten,Kepri,225
2024-01-01,Banten,Kepri,149
2024-01-02,Banten,Kepri,166
2024-01-03,Banten,Kepri,83
2024-01-04,Banten,Kepri,88
2024-01-05,Banten,Kepri,122
2024-01-06,Banten,Kepri,112
2024-01-07,Banten,Kepri,109
2024-01-08,Banten,Kepri,83
2024-01-09,Banten,Kepri,97
2024-01-10,Banten,Kepri,84
2024-01-11,Banten,Kepri,97
2024-01-12,Banten,Kepri,92
2024-01-13,Banten,Kepri,100
2024-01-14,Banten,Kepri,96
2024-01-15,Banten,Kepri,92
2024-01-16,Banten,Kepri,81
2024-01-17,Banten,Kepri,88
2024-01-18,Banten,Kepri,95
2024-01-19,Banten,Kepri,89
2024-01-20,Banten,Kepri,115
2024-01-21,Banten,Kepri,125
2024-01-22,Banten,Kepri,73
2024-01-23,Banten,Kepri,89
2024-01-24,Banten,Kepri,104
2024-01-25,Banten,Kepri,79
2024-01-26,Banten,Kepri,108
2024-01-27,Banten,Kepri,132
2024-01-28,Banten,Kepri,117
2024-01-29,Banten,Kepri,86
2024-01-30,Banten,Kepri,110
2024-01-31,Banten,Kepri,98
2024-02-01,Banten,Kepri,85
2024-02-02,Banten,Kepri,116
2024-02-03,Banten,Kepri,127
2024-02-04,Banten,Kepri,137
2024-02-05,Banten,Kepri,97
2024-02-06,Banten,Kepri,82
2024-02-07,Banten,Kepri,89
2024-02-08,Banten,Kepri,111
2024-02-09,Banten,Kepri,86
2024-02-10,Banten,Kepri,80
2024-02-11,Banten,Kepri,137
2024-02-12,Banten,Kepri,104
2024-02-13,Banten,Kepri,87
2024-02-14,Banten,Kepri,95
2024-02-15,Banten,Kepri,88
2024-02-16,Banten,Kepri,126
2024-02-17,Banten,Kepri,130
2024-02-18,Banten,Kepri,105
2024-02-19,Banten,Kepri,89
2024-02-20,Banten,Kepri,102
2024-02-21,Banten,Kepri,92
2024-02-22,Banten,Kepri,95
2024-02-23,Banten,Kepri,116
2024-02-24,Banten,Kepri,133
2024-02-25,Banten,Kepri,126
2024-02-26,Banten,Kepri,82
2024-02-27,Banten,Kepri,62
2024-02-28,Banten,Kepri,95
2024-02-29,Banten,Kepri,91
2024-03-01,Banten,Kepri,103
2024-03-02,Banten,Kepri,117
2024-03-03,Banten,Kepri,111
2024-03-04,Banten,Kepri,101
2024-03-05,Banten,Kepri,85
2024-03-06,Banten,Kepri,109
2024-03-07,Banten,Kepri,76
2024-03-08,Banten,Kepri,157
2024-03-09,Banten,Kepri,118
2024-03-10,Banten,Kepri,123
2024-03-11,Banten,Kepri,104
2024-03-12,Banten,Kepri,96
2024-03-13,Banten,Kepri,101
2024-03-14,Banten,Kepri,99
2024-03-15,Banten,Kepri,130
2024-03-16,Banten,Kepri,121
2024-03-17,Banten,Kepri,122
2024-03-18,Banten,Kepri,90
2024-03-19,Banten,Kepri,95
2024-03-20,Banten,Kepri,95
2024-03-21,Banten,Kepri,100
2024-03-22,Banten,Kepri,112
2024-03-23,Banten,Kepri,124
2024-03-24,Banten,Kepri,144
2024-03-25,Banten,Kepri,99
2024-03-26,Banten,Kepri,109
2024-03-27,Banten,Kepri,112
2024-03-28,Banten,Kepri,87
2024-03-29,Banten,Kepri,144
2024-03-30,Banten,Kepri,135
2024-03-31,Banten,Kepri,99
2024-04-01,Banten,Kepri,85
2024-04-02,Banten,Kepri,94
2024-04-03,Banten,Kepri,286
2024-04-04,Banten,Kepri,262
2024-04-05,Banten,Kepri,340
2024-04-06,Banten,Kepri,298
2024-04-07,Banten,Kepri,324
2024-04-08,Banten,Kepri,223
2024-04-09,Banten,Kepri,211
2024-04-10,Banten,Kepri,302
2024-04-11,Banten,Kepri,214
2024-04-12,Banten,Kepri,341
2024-04-13,Banten,Kepri,357
2024-04-14,Banten,Kepri,309
2024-04-15,Banten,Kepri,245
2024-04-16,Banten,Kepri,276
2024-04-17,Banten,Kepri,100
2024-04-18,Banten,Kepri,97
2024-04-19,Banten,Kepri,143
2024-04-20,Banten,Kepri,105
2024-04-21,Banten,Kepri,107
2024-04-22,Banten,Kepri,102
2024-04-23,Banten,Kepri,105
2024-04-24,Banten,Kepri,97
2024-04-25,Banten,Kepri,92
2024-04-26,Banten,Kepri,109
2024-04-27,Banten,Kepri,117
2024-04-28,Banten,Kepri,88
2024-04-29,Banten,Kepri,127
2024-04-30,Banten,Kepri,91
2024-05-01,Banten,Kepri,95
2024-05-02,Banten,Kepri,111
2024-05-03,Banten,Kepri,121
2024-05-04,Banten,Kepri,128
2024-05-05,Banten,Kepri,130
2024-05-06,Banten,Kepri,80
2024-05-07,Banten,Kepri,106
2024-05-08,Banten,Kepri,95
2024-05-09,Banten,Kepri,115
2024-05-10,Banten,Kepri,102
2024-05-11,Banten,Kepri,124
2024-05-12,Banten,Kepri,129
2024-05-13,Banten,Kepri,101
2024-05-14,Banten,Kepri,83
2024-05-15,Banten,Kepri,96
2024-05-16,Banten,Kepri,103
2024-05-17,Banten,Kepri,118
2024-05-18,Banten,Kepri,128
2024-05-19,Banten,Kepri,114
2024-05-20,Banten,Kepri,90
2024-05-21,Banten,Kepri,105
2024-05-22,Banten,Kepri,89
2024-05-23,Banten,Kepri,95
2024-05-24,Banten,Kepri,136
2024-05-25,Banten,Kepri,106
2024-05-26,Banten,Kepri,138
2024-05-27,Banten,Kepri,109
2024-05-28,Banten,Kepri,108
2024-05-29,Banten,Kepri,94
2024-05-30,Banten,Kepri,88
2024-05-31,Banten,Kepri,119
2024-06-01,Banten,Kepri,109
2024-06-02,Banten,Kepri,118
2024-06-03,Banten,Kepri,115
2024-06-04,Banten,Kepri,80
2024-06-05,Banten,Kepri,92
2024-06-06,Banten,Kepri,75
2024-06-07,Banten,Kepri,104
2024-06-08,Banten,Kepri,103
2024-06-09,Banten,Kepri,111
2024-06-10,Banten,Kepri,101
2024-06-11,Banten,Kepri,92
2024-06-12,Banten,Kepri,77
2024-06-13,Banten,Kepri,86
2024-06-14,Banten,Kepri,118
2024-06-15,Banten,Kepri,123
2024-06-16,Banten,Kepri,81
2024-06-17,Banten,Kepri,68
2024-06-18,Banten,Kepri,85
2024-06-19,Banten,Kepri,85
2024-06-20,Banten,Kepri,101
2024-06-21,Banten,Kepri,108
2024-06-22,Banten,Kepri,93
2024-06-23,Banten,Kepri,116
2024-06-24,Banten,Kepri,85
2024-06-25,Banten,Kepri,68
2024-06-26,Banten,Kepri,88
2024-06-27,Banten,Kepri,80
2024-06-28,Banten,Kepri,117
2024-06-29,Banten,Kepri,91
2024-06-30,Banten,Kepri,126
2024-07-01,Banten,Kepri,86
2024-07-02,Banten,Kepri,98
2024-07-03,Banten,Kepri,74
2024-07-04,Banten,Kepri,87
2024-07-05,Banten,Kepri,81
2024-07-06,Banten,Kepri,112
2024-07-07,Banten,Kepri,122
2024-07-08,Banten,Kepri,89
2024-07-09,Banten,Kepri,87
2024-07-10,Banten,Kepri,92
2024-07-11,Banten,Kepri,100
2024-07-12,Banten,Kepri,107
2024-07-13,Banten,Kepri,107
2024-07-14,Banten,Kepri,116
2024-07-15,Banten,Kepri,86
2024-07-16,Banten,Kepri,74
2024-07-17,Banten,Kepri,82
2024-07-18,Banten,Kepri,86
2024-07-19,Banten,Kepri,128
2024-07-20,Banten,Kepri,114
2024-07-21,Banten,Kepri,104
2024-07-22,Banten,Kepri,62
2024-07-23,Banten,Kepri,106
2024-07-24,Banten,Kepri,80
2024-07-25,Banten,Kepri,83
2024-07-26,Banten,Kepri,92
2024-07-27,Banten,Kepri,104
2024-07-28,Banten,Kepri,125
2024-07-29,Banten,Kepri,66
2024-07-30,Banten,Kepri,64
2024-07-31,Banten,Kepri,76
2024-08-01,Banten,Kepri,90
2024-08-02,Banten,Kepri,93
2024-08-03,Banten,Kepri,81
2024-08-04,Banten,Kepri,89
2024-08-05,Banten,Kepri,76
2024-08-06,Banten,Kepri,68
2024-08-07,Banten,Kepri,66
2024-08-08,Banten,Kepri,82
2024-08-09,Banten,Kepri,64
2024-08-10,Banten,Kepri,93
2024-08-11,Banten,Kepri,85
2024-08-12,Banten,Kepri,62
2024-08-13,Banten,Kepri,85
2024-08-14,Banten,Kepri,80
2024-08-15,Banten,Kepri,84
2024-08-16,Banten,Kepri,83
2024-08-17,Banten,Kepri,80
2024-08-18,Banten,Kepri,84
2024-08-19,Banten,Kepri,74
2024-08-20,Banten,Kepri,80
2024-08-21,Banten,Kepri,81
2024-08-22,Banten,Kepri,89
2024-08-23,Banten,Kepri,101
2024-08-24,Banten,Kepri,115
2024-08-25,Banten,Kepri,114
2024-08-26,Banten,Kepri,60
2024-08-27,Banten,Kepri,77
2024-08-28,Banten,Kepri,83
2024-08-29,Banten,Kepri,67
2024-08-30,Banten,Kepri,99
2024-08-31,Banten,Kepri,86
2024-09-01,Banten,Kepri,93
2024-09-02,Banten,Kepri,91
2024-09-03,Banten,Kepri,61
2024-09-04,Banten,Kepri,71
2024-09-05,Banten,Kepri,76
2024-09-06,Banten,Kepri,89
